emp_id,department,age,experience,salary,duplicated,en_department
Employee_126378,IT,52.0,21.0,105200.0,False,3
Employee_182549,HR,54.0,10.0,77200.0,False,2
Employee_150718,IT,24.0,4.0,62000.0,False,3
Employee_120860,Admin,52.0,28.0,122000.0,False,0
Employee_96079,IT,21.0,1.0,54500.0,False,3
Employee_85523,IT,51.0,11.0,80200.0,False,3
Employee_6287,IT,64.0,10.0,77700.0,False,3
Employee_137357,Marketing,22.0,0.0,51700.0,False,4
Employee_6051,HR,45.0,19.0,99500.0,False,2
Employee_123542,Marketing,62.0,34.0,137400.0,False,4
Employee_189905,Marketing,32.0,0.0,51950.0,False,4
Employee_42095,HR,19.0,0.0,51500.0,False,2
Employee_170446,Marketing,40.0,13.0,84700.0,False,4
Employee_53002,HR,38.0,7.0,69500.0,False,2
Employee_90037,IT,65.0,26.0,117700.0,False,3
Employee_28707,HR,37.0,3.0,59500.0,False,2
Employee_6806,Admin,22.0,4.0,61300.0,False,0
Employee_177723,Finance,25.0,2.0,57500.0,False,1
Employee_186376,Finance,27.0,9.0,75250.0,False,1
Employee_109659,Admin,28.0,7.0,69050.0,False,0
Employee_109659,Admin,28.0,7.0,69050.0,True,0
Employee_48860,Marketing,25.0,2.0,56700.0,False,4
Employee_173114,Finance,27.0,5.0,65250.0,False,1
Employee_190476,Admin,34.0,5.0,64050.0,False,0
Employee_67233,Finance,57.0,19.0,100700.0,False,1
Employee_198358,HR,35.0,1.0,54250.0,False,2
Employee_9446,HR,63.0,21.0,104700.0,False,2
Employee_53490,Finance,40.0,2.0,58000.0,False,1
Employee_111582,HR,28.0,7.0,69250.0,False,2
Employee_17997,HR,19.0,1.0,54000.0,False,2
Employee_189461,Admin,22.0,0.0,51300.0,False,0
Employee_107086,HR,18.0,0.0,51500.0,False,2
Employee_199508,Marketing,64.0,31.0,129900.0,False,4
Employee_110384,HR,48.0,22.0,107000.0,False,2
Employee_102692,IT,31.0,9.0,74750.0,False,3
Employee_44158,HR,52.0,33.0,134700.0,False,2
Employee_80879,Finance,38.0,13.0,85500.0,False,1
Employee_17233,HR,41.0,7.0,69500.0,False,2
Employee_95746,IT,37.0,18.0,97500.0,False,3
Employee_114780,Marketing,59.0,17.0,94900.0,False,4
Employee_16632,Admin,45.0,2.0,56800.0,False,0
Employee_5334,HR,35.0,13.0,84250.0,False,2
Employee_148221,Admin,51.0,21.0,104500.0,False,0
Employee_8838,HR,23.0,4.0,61500.0,False,2
Employee_194193,Finance,60.0,4.0,63200.0,False,1
Employee_96485,HR,51.0,5.0,64700.0,False,2
Employee_169282,Marketing,35.0,1.0,54450.0,False,4
Employee_142061,HR,53.0,3.0,59700.0,False,2
Employee_77316,IT,53.0,13.0,85200.0,False,3
Employee_77316,IT,53.0,13.0,85200.0,True,3
Employee_128480,Marketing,47.0,17.0,94700.0,False,4
Employee_4784,Finance,28.0,6.0,67750.0,False,1
Employee_52299,Marketing,36.0,10.0,77200.0,False,4
Employee_117198,Finance,51.0,19.0,100700.0,False,1
Employee_127516,Finance,28.0,2.0,57750.0,False,1
Employee_85797,HR,60.0,30.0,127200.0,False,2
Employee_3512,IT,32.0,9.0,74750.0,False,3
Employee_13971,HR,61.0,7.0,69700.0,False,2
Employee_162131,Marketing,63.0,6.0,67400.0,False,4
Employee_159877,Admin,34.0,15.0,89050.0,False,0
Employee_82733,IT,37.0,15.0,90000.0,False,3
Employee_187918,Marketing,48.0,1.0,54700.0,False,4
Employee_199543,HR,36.0,9.0,74500.0,False,2
Employee_165154,HR,27.0,6.0,66750.0,False,2
Employee_153550,HR,37.0,6.0,67000.0,False,2
Employee_111508,Marketing,38.0,3.0,59700.0,False,4
Employee_70019,Finance,56.0,11.0,80700.0,False,1
Employee_175640,Admin,32.0,3.0,59050.0,False,0
Employee_26674,Marketing,21.0,0.0,51700.0,False,4
Employee_172112,IT,51.0,16.0,92700.0,False,3
Employee_76961,Marketing,64.0,21.0,104900.0,False,4
Employee_59386,Admin,29.0,0.0,51550.0,False,0
Employee_126873,HR,60.0,5.0,64700.0,False,2
Employee_148798,Admin,24.0,4.0,61300.0,False,0
Employee_183609,IT,22.0,1.0,54500.0,False,3
Employee_68897,IT,24.0,4.0,62000.0,False,3
Employee_139666,HR,59.0,20.0,102200.0,False,2
Employee_54795,Finance,18.0,0.0,52500.0,False,1
Employee_83526,HR,35.0,17.0,94250.0,False,2
Employee_117277,HR,20.0,2.0,56500.0,False,2
Employee_61868,Marketing,23.0,4.0,61700.0,False,4
Employee_64099,IT,55.0,31.0,130200.0,False,3
Employee_32289,Marketing,60.0,15.0,89900.0,False,4
Employee_83035,Marketing,26.0,0.0,51950.0,False,4
Employee_96021,IT,28.0,0.0,52250.0,False,3
Employee_96021,IT,28.0,0.0,52250.0,True,3
Employee_113574,IT,47.0,29.0,125000.0,False,3
Employee_185402,Admin,20.0,1.0,53800.0,False,0
Employee_78660,HR,42.0,14.0,87000.0,False,2
Employee_4373,Finance,51.0,27.0,120700.0,False,1
Employee_30588,IT,20.0,1.0,54500.0,False,3
Employee_127214,HR,23.0,4.0,61500.0,False,2
Employee_71770,HR,61.0,36.0,142200.0,False,2
Employee_105049,Admin,57.0,7.0,69500.0,False,0
Employee_140769,Admin,32.0,1.0,54050.0,False,0
Employee_86750,Finance,54.0,32.0,133200.0,False,1
Employee_7145,HR,52.0,12.0,82200.0,False,2
Employee_107722,Marketing,22.0,3.0,59200.0,False,4
Employee_115823,Marketing,51.0,33.0,134900.0,False,4
Employee_160532,IT,40.0,16.0,92500.0,False,3
Employee_148979,Admin,61.0,25.0,114500.0,False,0
Employee_19914,HR,59.0,26.0,117200.0,False,2
Employee_156723,Marketing,33.0,11.0,79450.0,False,4
Employee_129463,Marketing,44.0,9.0,74700.0,False,4
Employee_34949,HR,24.0,5.0,64000.0,False,2
Employee_136958,Finance,33.0,6.0,67750.0,False,1
Employee_62091,Finance,48.0,8.0,73000.0,False,1
Employee_2073,Marketing,21.0,3.0,59200.0,False,4
Employee_67790,Admin,62.0,20.0,102000.0,False,0
Employee_157507,Finance,41.0,23.0,110500.0,False,1
Employee_43868,IT,30.0,9.0,74750.0,False,3
Employee_143419,Finance,52.0,33.0,135700.0,False,1
Employee_115365,Finance,23.0,2.0,57500.0,False,1
Employee_71726,IT,50.0,17.0,95000.0,False,3
Employee_141375,Admin,32.0,10.0,76550.0,False,0
Employee_136903,Admin,57.0,18.0,97000.0,False,0
Employee_65946,IT,46.0,27.0,120000.0,False,3
Employee_177741,IT,41.0,6.0,67500.0,False,3
Employee_12503,Admin,28.0,3.0,59050.0,False,0
Employee_91860,Finance,29.0,10.0,77750.0,False,1
Employee_48482,HR,33.0,1.0,54250.0,False,2
Employee_168175,Marketing,49.0,12.0,82200.0,False,4
Employee_199496,IT,18.0,0.0,52000.0,False,3
Employee_165394,IT,22.0,1.0,54500.0,False,3
Employee_41174,Finance,47.0,6.0,68000.0,False,1
Employee_170463,IT,37.0,8.0,72500.0,False,3
Employee_117604,IT,46.0,4.0,62500.0,False,3
Employee_173919,HR,39.0,7.0,69500.0,False,2
Employee_27407,IT,21.0,2.0,57000.0,False,3
Employee_183133,Admin,35.0,17.0,94050.0,False,0
Employee_92143,HR,22.0,4.0,61500.0,False,2
Employee_36043,HR,51.0,29.0,124700.0,False,2
Employee_74988,Finance,18.0,0.0,52500.0,False,1
Employee_121699,Finance,58.0,23.0,110700.0,False,1
Employee_30939,IT,50.0,20.0,102500.0,False,3
Employee_97418,Marketing,34.0,4.0,61950.0,False,4
Employee_105660,Finance,63.0,28.0,123200.0,False,1
Employee_176287,Marketing,32.0,0.0,51950.0,False,4
Employee_194673,HR,43.0,10.0,77000.0,False,2
Employee_169443,Marketing,29.0,0.0,51950.0,False,4
Employee_99421,Admin,60.0,19.0,99500.0,False,0
Employee_80910,Marketing,27.0,6.0,66950.0,False,4
Employee_176372,Marketing,29.0,10.0,76950.0,False,4
Employee_158231,Finance,55.0,33.0,135700.0,False,1
Employee_179399,IT,19.0,1.0,54500.0,False,3
Employee_10671,Marketing,20.0,0.0,51700.0,False,4
Employee_155725,HR,37.0,6.0,67000.0,False,2
Employee_141521,Marketing,48.0,26.0,117200.0,False,4
Employee_157186,IT,23.0,3.0,59500.0,False,3
Employee_158912,HR,36.0,7.0,69500.0,False,2
Employee_55296,IT,31.0,1.0,54750.0,False,3
Employee_60315,Marketing,21.0,1.0,54200.0,False,4
Employee_99329,Marketing,43.0,0.0,52200.0,False,4
Employee_166759,Finance,63.0,31.0,130700.0,False,1
Employee_73944,Admin,62.0,34.0,137000.0,False,0
Employee_4242,Marketing,41.0,17.0,94700.0,False,4
Employee_38358,Marketing,27.0,2.0,56950.0,False,4
Employee_90969,Marketing,26.0,6.0,66950.0,False,4
Employee_31008,HR,19.0,1.0,54000.0,False,2
Employee_25799,Finance,51.0,26.0,118200.0,False,1
Employee_110516,HR,25.0,4.0,61500.0,False,2
Employee_135746,HR,46.0,7.0,69500.0,False,2
Employee_148562,IT,52.0,15.0,90200.0,False,3
Employee_69729,Finance,39.0,9.0,75500.0,False,1
Employee_120180,Admin,27.0,1.0,54050.0,False,0
Employee_75907,Marketing,38.0,12.0,82200.0,False,4
Employee_184265,IT,55.0,14.0,87700.0,False,3
Employee_53754,HR,21.0,0.0,51500.0,False,2
Employee_181879,Finance,22.0,3.0,60000.0,False,1
Employee_91117,IT,52.0,30.0,127700.0,False,3
Employee_91117,IT,52.0,30.0,127700.0,True,3
Employee_110542,Finance,37.0,18.0,98000.0,False,1
Employee_140837,Finance,49.0,31.0,130500.0,False,1
Employee_120098,Finance,37.0,12.0,83000.0,False,1
Employee_126382,HR,33.0,2.0,56750.0,False,2
Employee_51728,HR,64.0,5.0,64700.0,False,2
Employee_74348,Admin,30.0,6.0,66550.0,False,0
Employee_121999,Marketing,55.0,9.0,74900.0,False,4
Employee_184271,Finance,59.0,1.0,55700.0,False,1
Employee_25751,Marketing,35.0,2.0,56950.0,False,4
Employee_133358,Finance,56.0,32.0,133200.0,False,1
Employee_12009,IT,58.0,13.0,85200.0,False,3
Employee_110851,Admin,57.0,14.0,87000.0,False,0
Employee_170568,Finance,40.0,21.0,105500.0,False,1
Employee_24640,Marketing,43.0,5.0,64700.0,False,4
Employee_133098,Marketing,57.0,27.0,119900.0,False,4
Employee_179657,Marketing,48.0,28.0,122200.0,False,4
Employee_61968,Marketing,34.0,15.0,89450.0,False,4
Employee_10756,IT,37.0,15.0,90000.0,False,3
Employee_127405,Marketing,19.0,0.0,51700.0,False,4
Employee_74873,IT,24.0,4.0,62000.0,False,3
Employee_151646,IT,63.0,38.0,147700.0,False,3
Employee_24427,IT,49.0,19.0,100000.0,False,3
Employee_135220,HR,55.0,5.0,64700.0,False,2
Employee_86285,Admin,33.0,15.0,89050.0,False,0
Employee_14318,Admin,39.0,17.0,94300.0,False,0
Employee_133466,Marketing,48.0,5.0,64700.0,False,4
Employee_186352,Admin,47.0,3.0,59300.0,False,0
Employee_54034,HR,23.0,1.0,54000.0,False,2
Employee_161801,IT,54.0,19.0,100200.0,False,3
Employee_147022,HR,36.0,16.0,92000.0,False,2
Employee_8116,HR,49.0,26.0,117000.0,False,2
Employee_177462,Finance,37.0,1.0,55500.0,False,1
Employee_939,HR,54.0,28.0,122200.0,False,2
Employee_5442,Finance,40.0,21.0,105500.0,False,1
Employee_10899,Finance,22.0,2.0,57500.0,False,1
Employee_87483,Marketing,30.0,8.0,71950.0,False,4
Employee_66752,HR,59.0,7.0,69700.0,False,2
Employee_181770,Marketing,20.0,2.0,56700.0,False,4
Employee_141078,Marketing,41.0,1.0,54700.0,False,4
Employee_141078,Marketing,41.0,1.0,54700.0,True,4
Employee_66115,Finance,25.0,3.0,60000.0,False,1
Employee_70445,IT,37.0,8.0,72500.0,False,3
Employee_151773,Marketing,40.0,11.0,79700.0,False,4
Employee_35060,Marketing,58.0,19.0,99900.0,False,4
Employee_126636,Finance,27.0,6.0,67750.0,False,1
Employee_173628,IT,45.0,3.0,60000.0,False,3
Employee_18415,IT,59.0,37.0,145200.0,False,3
Employee_44188,IT,45.0,20.0,102500.0,False,3
Employee_150152,Marketing,64.0,4.0,62400.0,False,4
Employee_36513,Marketing,51.0,7.0,69900.0,False,4
Employee_94901,Admin,32.0,12.0,81550.0,False,0
Employee_189608,Admin,41.0,5.0,64300.0,False,0
Employee_44398,HR,29.0,9.0,74250.0,False,2
Employee_81293,Admin,27.0,9.0,74050.0,False,0
Employee_18151,HR,27.0,9.0,74250.0,False,2
Employee_169352,Marketing,25.0,5.0,64200.0,False,4
Employee_48443,Finance,25.0,4.0,62500.0,False,1
Employee_7418,Finance,38.0,2.0,58000.0,False,1
Employee_166073,IT,59.0,25.0,115200.0,False,3
Employee_3757,Finance,56.0,37.0,145700.0,False,1
Employee_9203,HR,34.0,7.0,69250.0,False,2
Employee_138738,Marketing,38.0,17.0,94700.0,False,4
Employee_19031,HR,39.0,16.0,92000.0,False,2
Employee_24944,Finance,49.0,16.0,93000.0,False,1
Employee_9922,IT,55.0,32.0,132700.0,False,3
Employee_31975,Marketing,26.0,0.0,51950.0,False,4
Employee_5253,HR,56.0,17.0,94700.0,False,2
Employee_122656,HR,31.0,0.0,51750.0,False,2
Employee_7518,Admin,42.0,18.0,96800.0,False,0
Employee_15573,HR,59.0,20.0,102200.0,False,2
Employee_163455,Marketing,44.0,8.0,72200.0,False,4
Employee_75735,HR,57.0,24.0,112200.0,False,2
Employee_20983,Admin,26.0,3.0,59050.0,False,0
Employee_185318,Marketing,19.0,1.0,54200.0,False,4
Employee_181318,HR,55.0,11.0,79700.0,False,2
Employee_153749,IT,28.0,0.0,52250.0,False,3
Employee_126663,Admin,50.0,23.0,109300.0,False,0
Employee_182240,Marketing,36.0,11.0,79700.0,False,4
Employee_146324,Finance,51.0,26.0,118200.0,False,1
Employee_184602,Finance,54.0,12.0,83200.0,False,1
Employee_141039,HR,60.0,12.0,82200.0,False,2
Employee_152828,Finance,34.0,12.0,82750.0,False,1
Employee_148267,Marketing,39.0,15.0,89700.0,False,4
Employee_3226,IT,46.0,26.0,117500.0,False,3
Employee_25783,IT,32.0,13.0,84750.0,False,3
Employee_53197,Marketing,39.0,16.0,92200.0,False,4
Employee_170207,Finance,32.0,7.0,70250.0,False,1
Employee_64054,Finance,22.0,2.0,57500.0,False,1
Employee_156148,Marketing,47.0,25.0,114700.0,False,4
Employee_159987,Finance,50.0,24.0,113000.0,False,1
Employee_12150,Finance,54.0,27.0,120700.0,False,1
Employee_163318,Marketing,19.0,0.0,51700.0,False,4
Employee_190803,Admin,41.0,9.0,74300.0,False,0
Employee_19973,Finance,64.0,2.0,58200.0,False,1
Employee_2559,Admin,29.0,8.0,71550.0,False,0
Employee_2559,Admin,29.0,8.0,71550.0,True,0
Employee_119991,HR,38.0,18.0,97000.0,False,2
Employee_168045,IT,62.0,12.0,82700.0,False,3
Employee_101295,HR,36.0,9.0,74500.0,False,2
Employee_17074,HR,38.0,7.0,69500.0,False,2
Employee_12289,HR,61.0,4.0,62200.0,False,2
Employee_32105,Finance,19.0,0.0,52500.0,False,1
Employee_197469,HR,31.0,9.0,74250.0,False,2
Employee_67630,HR,42.0,3.0,59500.0,False,2
Employee_143598,IT,56.0,0.0,52700.0,False,3
Employee_18791,HR,53.0,9.0,74700.0,False,2
Employee_124761,HR,64.0,35.0,139700.0,False,2
Employee_13551,Admin,29.0,6.0,66550.0,False,0
Employee_140039,HR,59.0,23.0,109700.0,False,2
Employee_166398,Finance,23.0,1.0,55000.0,False,1
Employee_37881,Marketing,42.0,5.0,64700.0,False,4
Employee_44324,IT,49.0,21.0,105000.0,False,3
Employee_15976,Admin,22.0,3.0,58800.0,False,0
Employee_129064,Admin,51.0,4.0,62000.0,False,0
Employee_141354,HR,36.0,12.0,82000.0,False,2
Employee_15648,Finance,40.0,4.0,63000.0,False,1
Employee_132020,Admin,44.0,0.0,51800.0,False,0
Employee_59096,Finance,55.0,25.0,115700.0,False,1
Employee_146098,Marketing,63.0,13.0,84900.0,False,4
Employee_128325,HR,61.0,13.0,84700.0,False,2
Employee_191619,IT,20.0,0.0,52000.0,False,3
Employee_66883,IT,51.0,16.0,92700.0,False,3
Employee_2727,Marketing,52.0,21.0,104900.0,False,4
Employee_141795,Marketing,25.0,2.0,56700.0,False,4
Employee_1055,IT,43.0,21.0,105000.0,False,3
Employee_41110,Finance,27.0,8.0,72750.0,False,1
Employee_69175,IT,45.0,7.0,70000.0,False,3
Employee_36530,HR,22.0,1.0,54000.0,False,2
Employee_105673,HR,21.0,3.0,59000.0,False,2
Employee_170597,Finance,30.0,3.0,60250.0,False,1
Employee_108958,Marketing,56.0,22.0,107400.0,False,4
Employee_159830,HR,36.0,16.0,92000.0,False,2
Employee_22246,Marketing,45.0,13.0,84700.0,False,4
Employee_128938,Finance,21.0,3.0,60000.0,False,1
Employee_136943,HR,59.0,40.0,152200.0,False,2
Employee_131386,Marketing,50.0,29.0,124700.0,False,4
Employee_181008,IT,28.0,1.0,54750.0,False,3
Employee_40776,Admin,22.0,4.0,61300.0,False,0
Employee_80743,HR,35.0,17.0,94250.0,False,2
Employee_189899,Marketing,47.0,13.0,84700.0,False,4
Employee_70169,IT,24.0,0.0,52000.0,False,3
Employee_164579,Marketing,25.0,2.0,56700.0,False,4
Employee_96325,Finance,21.0,1.0,55000.0,False,1
Employee_195088,HR,30.0,3.0,59250.0,False,2
Employee_158753,Marketing,26.0,8.0,71950.0,False,4
Employee_34770,HR,20.0,0.0,51500.0,False,2
Employee_148930,Finance,49.0,19.0,100500.0,False,1
Employee_60090,HR,53.0,25.0,114700.0,False,2
Employee_75809,Admin,58.0,12.0,82000.0,False,0
Employee_2381,Finance,37.0,10.0,78000.0,False,1
Employee_3439,Admin,32.0,10.0,76550.0,False,0
Employee_197092,Admin,19.0,0.0,51300.0,False,0
Employee_121666,Admin,41.0,12.0,81800.0,False,0
Employee_50659,IT,45.0,12.0,82500.0,False,3
Employee_76885,Marketing,29.0,10.0,76950.0,False,4
Employee_76885,Marketing,29.0,10.0,76950.0,True,4
Employee_183580,Finance,49.0,20.0,103000.0,False,1
Employee_170393,Finance,25.0,4.0,62500.0,False,1
Employee_1929,Finance,53.0,17.0,95700.0,False,1
Employee_195134,Finance,52.0,15.0,90700.0,False,1
Employee_131377,Marketing,32.0,4.0,61950.0,False,4
Employee_113140,Admin,62.0,18.0,97000.0,False,0
Employee_54849,HR,58.0,29.0,124700.0,False,2
Employee_95253,HR,49.0,31.0,129500.0,False,2
Employee_58567,Finance,52.0,31.0,130700.0,False,1
Employee_51176,HR,48.0,25.0,114500.0,False,2
Employee_154233,Finance,46.0,7.0,70500.0,False,1
Employee_11830,HR,30.0,9.0,74250.0,False,2
Employee_20478,Marketing,34.0,8.0,71950.0,False,4
Employee_149160,HR,59.0,17.0,94700.0,False,2
Employee_58872,Finance,29.0,6.0,67750.0,False,1
Employee_160649,HR,50.0,2.0,57000.0,False,2
Employee_27239,IT,53.0,28.0,122700.0,False,3
Employee_185515,IT,55.0,20.0,102700.0,False,3
Employee_34633,HR,45.0,7.0,69500.0,False,2
Employee_175485,Admin,32.0,7.0,69050.0,False,0
Employee_124659,Finance,42.0,24.0,113000.0,False,1
Employee_14614,HR,65.0,22.0,107200.0,False,2
Employee_29025,Finance,24.0,2.0,57500.0,False,1
Employee_107607,Marketing,19.0,1.0,54200.0,False,4
Employee_86406,Marketing,64.0,35.0,139900.0,False,4
Employee_187126,Marketing,31.0,8.0,71950.0,False,4
Employee_2922,Admin,57.0,26.0,117000.0,False,0
Employee_84817,HR,28.0,10.0,76750.0,False,2
Employee_955,IT,51.0,28.0,122700.0,False,3
Employee_182301,Finance,34.0,9.0,75250.0,False,1
Employee_129580,Admin,49.0,1.0,54300.0,False,0
Employee_26709,Marketing,36.0,12.0,82200.0,False,4
Employee_163757,Admin,30.0,7.0,69050.0,False,0
Employee_127197,Finance,27.0,5.0,65250.0,False,1
Employee_163073,Finance,30.0,2.0,57750.0,False,1
Employee_73027,HR,23.0,3.0,59000.0,False,2
Employee_29719,Finance,50.0,19.0,100500.0,False,1
Employee_163020,IT,41.0,6.0,67500.0,False,3
Employee_13538,IT,61.0,37.0,145200.0,False,3
Employee_12302,HR,39.0,9.0,74500.0,False,2
Employee_120009,Marketing,59.0,26.0,117400.0,False,4
Employee_144357,Finance,36.0,18.0,98000.0,False,1
Employee_184726,Admin,53.0,16.0,92000.0,False,0
Employee_136079,Marketing,35.0,11.0,79450.0,False,4
Employee_11537,IT,37.0,9.0,75000.0,False,3
Employee_97692,IT,30.0,9.0,74750.0,False,3
Employee_180908,IT,37.0,9.0,75000.0,False,3
Employee_154351,Finance,40.0,17.0,95500.0,False,1
Employee_130462,IT,22.0,3.0,59500.0,False,3
Employee_166960,Finance,37.0,8.0,73000.0,False,1
Employee_19785,Admin,55.0,11.0,79500.0,False,0
Employee_128373,IT,23.0,2.0,57000.0,False,3
Employee_36888,HR,57.0,20.0,102200.0,False,2
Employee_22431,Marketing,29.0,3.0,59450.0,False,4
Employee_15109,Admin,30.0,10.0,76550.0,False,0
Employee_142960,Admin,62.0,6.0,67000.0,False,0
Employee_142960,Admin,62.0,6.0,67000.0,True,0
Employee_18418,Marketing,51.0,15.0,89900.0,False,4
Employee_194503,Admin,51.0,15.0,89500.0,False,0
Employee_159194,IT,44.0,19.0,100000.0,False,3
Employee_46447,Marketing,31.0,13.0,84450.0,False,4
Employee_4846,HR,43.0,2.0,57000.0,False,2
Employee_100543,Finance,38.0,20.0,103000.0,False,1
Employee_192720,HR,25.0,2.0,56500.0,False,2
Employee_77298,Finance,24.0,6.0,67500.0,False,1
Employee_199425,IT,23.0,5.0,64500.0,False,3
Employee_124378,Finance,63.0,36.0,143200.0,False,1
Employee_94944,Finance,28.0,3.0,60250.0,False,1
Employee_147635,IT,33.0,14.0,87250.0,False,3
Employee_125460,Admin,46.0,7.0,69300.0,False,0
Employee_111341,Admin,61.0,29.0,124500.0,False,0
Employee_147508,Admin,24.0,4.0,61300.0,False,0
Employee_158149,IT,45.0,20.0,102500.0,False,3
Employee_196579,IT,60.0,25.0,115200.0,False,3
Employee_64032,Finance,37.0,11.0,80500.0,False,1
Employee_176619,Marketing,49.0,8.0,72200.0,False,4
Employee_79492,Admin,28.0,5.0,64050.0,False,0
Employee_146114,Finance,59.0,16.0,93200.0,False,1
Employee_146320,Marketing,50.0,28.0,122200.0,False,4
Employee_28516,Marketing,55.0,23.0,109900.0,False,4
Employee_176158,Admin,58.0,11.0,79500.0,False,0
Employee_105246,IT,42.0,6.0,67500.0,False,3
Employee_182340,IT,27.0,1.0,54750.0,False,3
Employee_111414,Marketing,52.0,18.0,97400.0,False,4
Employee_172445,IT,43.0,12.0,82500.0,False,3
Employee_3432,Admin,61.0,7.0,69500.0,False,0
Employee_32543,IT,50.0,17.0,95000.0,False,3
Employee_181681,IT,52.0,25.0,115200.0,False,3
Employee_144774,IT,57.0,2.0,57700.0,False,3
Employee_5579,Admin,33.0,13.0,84050.0,False,0
Employee_176466,Admin,57.0,27.0,119500.0,False,0
Employee_145499,IT,63.0,32.0,132700.0,False,3
Employee_194747,Finance,19.0,0.0,52500.0,False,1
Employee_90962,HR,19.0,1.0,54000.0,False,2
Employee_118797,Admin,41.0,17.0,94300.0,False,0
Employee_36687,IT,33.0,10.0,77250.0,False,3
Employee_5654,IT,44.0,11.0,80000.0,False,3
Employee_39858,Marketing,38.0,4.0,62200.0,False,4
Employee_3323,Finance,59.0,34.0,138200.0,False,1
Employee_92766,Admin,56.0,21.0,104500.0,False,0
Employee_70725,HR,51.0,2.0,57200.0,False,2
Employee_46943,Finance,56.0,28.0,123200.0,False,1
Employee_179845,HR,40.0,18.0,97000.0,False,2
Employee_139868,HR,26.0,0.0,51750.0,False,2
Employee_169198,IT,63.0,6.0,67700.0,False,3
Employee_123121,Marketing,44.0,12.0,82200.0,False,4
Employee_65947,Marketing,43.0,18.0,97200.0,False,4
Employee_39337,Admin,50.0,1.0,54300.0,False,0
Employee_81909,HR,27.0,1.0,54250.0,False,2
Employee_169491,Admin,51.0,7.0,69500.0,False,0
Employee_169491,Admin,51.0,7.0,69500.0,True,0
Employee_96370,Finance,53.0,24.0,113200.0,False,1
Employee_33041,Finance,44.0,19.0,100500.0,False,1
Employee_99083,Finance,63.0,13.0,85700.0,False,1
Employee_106337,Marketing,42.0,19.0,99700.0,False,4
Employee_123383,Admin,44.0,10.0,76800.0,False,0
Employee_74123,IT,20.0,2.0,57000.0,False,3
Employee_46553,Finance,34.0,1.0,55250.0,False,1
Employee_21210,Finance,54.0,36.0,143200.0,False,1
Employee_120217,Marketing,33.0,7.0,69450.0,False,4
Employee_136858,Marketing,28.0,4.0,61950.0,False,4
Employee_108242,Finance,46.0,12.0,83000.0,False,1
Employee_164716,Marketing,54.0,4.0,62400.0,False,4
Employee_118191,Admin,22.0,0.0,51300.0,False,0
Employee_37692,HR,53.0,33.0,134700.0,False,2
Employee_96711,HR,34.0,0.0,51750.0,False,2
